dia_de_semana,hora,linea,estacion,trx_totales
True,14,E,GENERAL BELGRANO,6091.0
True,14,E,INDEPENDENCIA.H,8823.0
True,14,E,JOSE MARIA MORENO,4799.0
True,14,E,JUJUY,5011.0
True,14,E,MEDALLA MILAGROSA,2007.0
True,14,E,PICHINCHA,3210.0
True,14,E,PZA. DE LOS VIRREYES,9588.0
True,14,E,RETIRO E,6970.0
True,14,E,SAN JOSE,4014.0
True,14,E,URQUIZA,5188.0
True,14,E,VARELA,2456.0
True,14,H,CASEROS,10846.0
True,14,H,CORDOBA,14311.0
True,14,H,CORRIENTES,11579.0
True,14,H,FACULTAD DE DERECHO,7054.0
True,14,H,HOSPITALES,16543.0
True,14,H,HUMBERTO I,9428.0
True,14,H,INCLAN,7740.0
True,14,H,LAS HERAS,20532.0
True,14,H,ONCE,25540.0
True,14,H,PATRICIOS,16153.0
True,14,H,SANTA FE,21298.0
True,14,H,VENEZUELA,14078.0
True,15,A,ACOYTE,19907.0
True,15,A,ALBERTI,10046.0
True,15,A,CARABOBO,14712.0
True,15,A,CASTRO BARROS,15231.0
True,15,A,CONGRESO,30485.0
True,15,A,FLORES,13680.0
True,15,A,LIMA,16993.0
True,15,A,LORIA,14189.0
True,15,A,PASCO,6522.0
True,15,A,PERU,33206.0
True,15,A,PIEDRAS,19770.0
True,15,A,PLAZA DE MAYO,39083.0
True,15,A,PLAZA MISERERE,24547.0
True,15,A,PRIMERA JUNTA,16278.0
True,15,A,PUAN,10193.0
True,15,A,RIO DE JANEIRO,14926.0
True,15,A,SAENZ PEÃÂÃÂ±A ,22572.0
True,15,A,SAN PEDRITO,32859.0
True,15,B,ANGEL GALLARDO,23997.0
True,15,B,CALLAO.B,35873.0
True,15,B,CARLOS GARDEL,25772.0
True,15,B,CARLOS PELLEGRINI,43765.0
True,15,B,DORREGO,16048.0
True,15,B,ECHEVERRIA,7645.0
True,15,B,FEDERICO LACROZE,34814.0
True,15,B,FLORIDA,47638.0
True,15,B,LEANDRO N. ALEM,42067.0
True,15,B,LOS INCAS,12660.0
True,15,B,MALABIA,27114.0
True,15,B,MEDRANO,27869.0
True,15,B,PASTEUR,27270.0
True,15,B,PUEYRREDON,24819.0
True,15,B,ROSAS,27645.0
True,15,B,TRONADOR,8738.0
True,15,B,URUGUAY,39233.0
True,15,C,AVENIDA DE MAYO,12923.0
True,15,C,CONSTITUCION,73351.0
True,15,C,DIAGONAL NORTE,16699.0
True,15,C,GENERAL SAN MARTIN,15331.0
True,15,C,INDEPENDENCIA,9193.0
True,15,C,LAVALLE,23832.0
True,15,C,MARIANO MORENO,14905.0
True,15,C,RETIRO,54637.0
True,15,C,SAN JUAN,8193.0
True,15,D,9 DE JULIO,19660.0
True,15,D,AGÃÂÃÂ¼ERO,18551.0
True,15,D,BULNES,28769.0
True,15,D,CALLAO,33180.0
True,15,D,CATEDRAL,70184.0
True,15,D,CONGRESO DE TUCUMAN,41824.0
True,15,D,FACULTAD DE MEDICINA,36764.0
True,15,D,JOSE HERNANDEZ,17985.0
True,15,D,JURAMENTO,26404.0
True,15,D,MINISTRO CARRANZA,19188.0
True,15,D,OLLEROS,20378.0
True,15,D,PALERMO,29977.0
True,15,D,PLAZA ITALIA,18593.0
True,15,D,PUEYRREDON.D,19174.0
True,15,D,SCALABRINI ORTIZ,20376.0
True,15,D,TRIBUNALES,39704.0
True,15,E,AVENIDA LA PLATA,6533.0
True,15,E,BOEDO,6444.0
True,15,E,BOLIVAR,28004.0
True,15,E,CATALINAS,7182.0
True,15,E,CORREO CENTRAL,11807.0
True,15,E,EMILIO MITRE,5557.0
True,15,E,ENTRE RIOS,6656.0
True,15,E,GENERAL BELGRANO,7851.0
True,15,E,INDEPENDENCIA.H,10086.0
True,15,E,JOSE MARIA MORENO,4539.0
True,15,E,JUJUY,4985.0
True,15,E,MEDALLA MILAGROSA,1873.0
True,15,E,PICHINCHA,3224.0
True,15,E,PZA. DE LOS VIRREYES,7331.0
True,15,E,RETIRO E,7157.0
True,15,E,SAN JOSE,4106.0
True,15,E,URQUIZA,4317.0
True,15,E,VARELA,2235.0
True,15,H,CASEROS,11681.0
True,15,H,CORDOBA,16532.0
True,15,H,CORRIENTES,13120.0
True,15,H,FACULTAD DE DERECHO,9869.0
True,15,H,HOSPITALES,15444.0
True,15,H,HUMBERTO I,9653.0
True,15,H,INCLAN,9056.0
True,15,H,LAS HERAS,24913.0
True,15,H,ONCE,25303.0
True,15,H,PATRICIOS,14461.0
True,15,H,SANTA FE,24298.0
True,15,H,VENEZUELA,13146.0
True,16,A,ACOYTE,22566.0
True,16,A,ALBERTI,11360.0
True,16,A,CARABOBO,17184.0
True,16,A,CASTRO BARROS,18506.0
True,16,A,CONGRESO,33237.0
True,16,A,FLORES,15455.0
True,16,A,LIMA,19515.0
True,16,A,LORIA,16635.0
True,16,A,PASCO,6642.0
True,16,A,PERU,35053.0
True,16,A,PIEDRAS,22003.0
True,16,A,PLAZA DE MAYO,53053.0
True,16,A,PLAZA MISERERE,24056.0
True,16,A,PRIMERA JUNTA,17042.0
True,16,A,PUAN,12032.0
True,16,A,RIO DE JANEIRO,18997.0
True,16,A,SAENZ PEÃÂÃÂ±A ,24390.0
True,16,A,SAN PEDRITO,38209.0
True,16,B,ANGEL GALLARDO,29385.0
True,16,B,CALLAO.B,40488.0
True,16,B,CARLOS GARDEL,29848.0
True,16,B,CARLOS PELLEGRINI,44624.0
True,16,B,DORREGO,21105.0
True,16,B,ECHEVERRIA,9506.0
True,16,B,FEDERICO LACROZE,37989.0
True,16,B,FLORIDA,50475.0
True,16,B,LEANDRO N. ALEM,53427.0
True,16,B,LOS INCAS,16199.0
True,16,B,MALABIA,33281.0
True,16,B,MEDRANO,30920.0
True,16,B,PASTEUR,28815.0
True,16,B,PUEYRREDON,26188.0
True,16,B,ROSAS,32226.0
True,16,B,TRONADOR,11907.0
True,16,B,URUGUAY,40567.0
True,16,C,AVENIDA DE MAYO,12869.0
True,16,C,CONSTITUCION,74082.0
True,16,C,DIAGONAL NORTE,15245.0
True,16,C,GENERAL SAN MARTIN,18902.0
True,16,C,INDEPENDENCIA,11142.0
True,16,C,LAVALLE,29462.0
True,16,C,MARIANO MORENO,17298.0
True,16,C,RETIRO,65639.0
True,16,C,SAN JUAN,9106.0
True,16,D,9 DE JULIO,20042.0
True,16,D,AGÃÂÃÂ¼ERO,21664.0
True,16,D,BULNES,31297.0
True,16,D,CALLAO,39180.0
True,16,D,CATEDRAL,82979.0
True,16,D,CONGRESO DE TUCUMAN,50311.0
True,16,D,FACULTAD DE MEDICINA,45416.0
True,16,D,JOSE HERNANDEZ,24141.0
True,16,D,JURAMENTO,31994.0
True,16,D,MINISTRO CARRANZA,21426.0
True,16,D,OLLEROS,26083.0
True,16,D,PALERMO,34504.0
True,16,D,PLAZA ITALIA,24186.0
True,16,D,PUEYRREDON.D,21189.0
True,16,D,SCALABRINI ORTIZ,23024.0
True,16,D,TRIBUNALES,40900.0
True,16,E,AVENIDA LA PLATA,8452.0
True,16,E,BOEDO,6731.0
True,16,E,BOLIVAR,33127.0
True,16,E,CATALINAS,10930.0
True,16,E,CORREO CENTRAL,13755.0
True,16,E,EMILIO MITRE,5495.0
True,16,E,ENTRE RIOS,7331.0
True,16,E,GENERAL BELGRANO,9068.0
True,16,E,INDEPENDENCIA.H,12431.0
True,16,E,JOSE MARIA MORENO,4626.0
True,16,E,JUJUY,6111.0
True,16,E,MEDALLA MILAGROSA,2327.0
True,16,E,PICHINCHA,3596.0
True,16,E,PZA. DE LOS VIRREYES,8308.0
True,16,E,RETIRO E,8927.0
True,16,E,SAN JOSE,4818.0
True,16,E,URQUIZA,6521.0
True,16,E,VARELA,2602.0
True,16,H,CASEROS,14065.0
True,16,H,CORDOBA,18923.0
True,16,H,CORRIENTES,14943.0
True,16,H,FACULTAD DE DERECHO,13080.0
True,16,H,HOSPITALES,16375.0
True,16,H,HUMBERTO I,11582.0
True,16,H,INCLAN,13676.0
True,16,H,LAS HERAS,32428.0
True,16,H,ONCE,25412.0
True,16,H,PATRICIOS,19570.0
True,16,H,SANTA FE,28472.0
True,16,H,VENEZUELA,15425.0
True,17,A,ACOYTE,25781.0
True,17,A,ALBERTI,11727.0
True,17,A,CARABOBO,20041.0
True,17,A,CASTRO BARROS,18991.0
True,17,A,CONGRESO,33669.0
True,17,A,FLORES,17853.0
True,17,A,LIMA,22846.0
True,17,A,LORIA,17990.0
True,17,A,PASCO,6765.0
True,17,A,PERU,55784.0
True,17,A,PIEDRAS,33706.0
True,17,A,PLAZA DE MAYO,82963.0
True,17,A,PLAZA MISERERE,25777.0
True,17,A,PRIMERA JUNTA,19406.0
True,17,A,PUAN,13603.0
True,17,A,RIO DE JANEIRO,19750.0
True,17,A,SAENZ PEÃÂÃÂ±A ,25703.0
True,17,A,SAN PEDRITO,48599.0
True,17,B,ANGEL GALLARDO,29800.0
True,17,B,CALLAO.B,43153.0
True,17,B,CARLOS GARDEL,30199.0
True,17,B,CARLOS PELLEGRINI,52778.0
True,17,B,DORREGO,29125.0
True,17,B,ECHEVERRIA,10220.0
True,17,B,FEDERICO LACROZE,46407.0
True,17,B,FLORIDA,75579.0
True,17,B,LEANDRO N. ALEM,82956.0
True,17,B,LOS INCAS,19116.0
True,17,B,MALABIA,38577.0
True,17,B,MEDRANO,36069.0
True,17,B,PASTEUR,30054.0
True,17,B,PUEYRREDON,25002.0
True,17,B,ROSAS,40080.0
True,17,B,TRONADOR,17824.0
True,17,B,URUGUAY,39869.0
True,17,C,AVENIDA DE MAYO,15994.0
True,17,C,CONSTITUCION,80380.0
True,17,C,DIAGONAL NORTE,22627.0
True,17,C,GENERAL SAN MARTIN,29411.0
True,17,C,INDEPENDENCIA,14299.0
True,17,C,LAVALLE,39137.0
True,17,C,MARIANO MORENO,24545.0
True,17,C,RETIRO,88354.0
True,17,C,SAN JUAN,11098.0
True,17,D,9 DE JULIO,25406.0
True,17,D,AGÃÂÃÂ¼ERO,21837.0
True,17,D,BULNES,32314.0
True,17,D,CALLAO,43625.0
True,17,D,CATEDRAL,137478.0
True,17,D,CONGRESO DE TUCUMAN,66716.0
True,17,D,FACULTAD DE MEDICINA,43643.0
True,17,D,JOSE HERNANDEZ,26831.0
True,17,D,JURAMENTO,36019.0
True,17,D,MINISTRO CARRANZA,27937.0
True,17,D,OLLEROS,29507.0
True,17,D,PALERMO,39999.0
True,17,D,PLAZA ITALIA,25187.0
True,17,D,PUEYRREDON.D,20144.0
True,17,D,SCALABRINI ORTIZ,25290.0
True,17,D,TRIBUNALES,40605.0
True,17,E,AVENIDA LA PLATA,9082.0
True,17,E,BOEDO,7669.0
True,17,E,BOLIVAR,56388.0
True,17,E,CATALINAS,24864.0
True,17,E,CORREO CENTRAL,25084.0
True,17,E,EMILIO MITRE,6160.0
True,17,E,ENTRE RIOS,8691.0
True,17,E,GENERAL BELGRANO,11303.0
True,17,E,INDEPENDENCIA.H,23831.0
True,17,E,JOSE MARIA MORENO,5755.0
True,17,E,JUJUY,6319.0
True,17,E,MEDALLA MILAGROSA,2790.0
True,17,E,PICHINCHA,3367.0
True,17,E,PZA. DE LOS VIRREYES,9967.0
True,17,E,RETIRO E,13690.0
True,17,E,SAN JOSE,4695.0
True,17,E,URQUIZA,5052.0
True,17,E,VARELA,3200.0
True,17,H,CASEROS,20736.0
True,17,H,CORDOBA,21016.0
True,17,H,CORRIENTES,16104.0
True,17,H,FACULTAD DE DERECHO,18003.0
True,17,H,HOSPITALES,18267.0
True,17,H,HUMBERTO I,13189.0
True,17,H,INCLAN,11724.0
True,17,H,LAS HERAS,34104.0
True,17,H,ONCE,26282.0
True,17,H,PATRICIOS,31091.0
True,17,H,SANTA FE,30108.0
True,17,H,VENEZUELA,16019.0
True,18,A,ACOYTE,24454.0
True,18,A,ALBERTI,11062.0
True,18,A,CARABOBO,17563.0
True,18,A,CASTRO BARROS,19220.0
True,18,A,CONGRESO,29477.0
True,18,A,FLORES,14725.0
True,18,A,LIMA,24282.0
True,18,A,LORIA,17871.0
True,18,A,PASCO,6631.0
True,18,A,PERU,55804.0
True,18,A,PIEDRAS,32664.0
True,18,A,PLAZA DE MAYO,75115.0
True,18,A,PLAZA MISERERE,23992.0
True,18,A,PRIMERA JUNTA,18807.0
True,18,A,PUAN,11525.0
True,18,A,RIO DE JANEIRO,17928.0
True,18,A,SAENZ PEÃÂÃÂ±A ,21826.0
True,18,A,SAN PEDRITO,32531.0
True,18,B,ANGEL GALLARDO,27931.0
True,18,B,CALLAO.B,40026.0
True,18,B,CARLOS GARDEL,31395.0
True,18,B,CARLOS PELLEGRINI,59195.0
True,18,B,DORREGO,27123.0
True,18,B,ECHEVERRIA,7947.0
True,18,B,FEDERICO LACROZE,40867.0
True,18,B,FLORIDA,75113.0
True,18,B,LEANDRO N. ALEM,88327.0
True,18,B,LOS INCAS,16786.0
True,18,B,MALABIA,39304.0
True,18,B,MEDRANO,35167.0
True,18,B,PASTEUR,31075.0
True,18,B,PUEYRREDON,25106.0
True,18,B,ROSAS,40014.0
True,18,B,TRONADOR,15740.0
True,18,B,URUGUAY,41245.0
True,18,C,AVENIDA DE MAYO,13977.0
True,18,C,CONSTITUCION,78731.0
True,18,C,DIAGONAL NORTE,20082.0
True,18,C,GENERAL SAN MARTIN,31480.0
True,18,C,INDEPENDENCIA,13406.0
True,18,C,LAVALLE,40966.0
True,18,C,MARIANO MORENO,23994.0
True,18,C,RETIRO,88089.0
True,18,C,SAN JUAN,10528.0
True,18,D,9 DE JULIO,24526.0
True,18,D,AGÃÂÃÂ¼ERO,20583.0
True,18,D,BULNES,30666.0
True,18,D,CALLAO,40101.0
True,18,D,CATEDRAL,135384.0
True,18,D,CONGRESO DE TUCUMAN,72366.0
True,18,D,FACULTAD DE MEDICINA,42254.0
True,18,D,JOSE HERNANDEZ,23844.0
True,18,D,JURAMENTO,37975.0
True,18,D,MINISTRO CARRANZA,29667.0
True,18,D,OLLEROS,28799.0
True,18,D,PALERMO,44050.0
True,18,D,PLAZA ITALIA,24531.0
True,18,D,PUEYRREDON.D,19758.0
True,18,D,SCALABRINI ORTIZ,25636.0
True,18,D,TRIBUNALES,45650.0
True,18,E,AVENIDA LA PLATA,8587.0
True,18,E,BOEDO,7526.0
True,18,E,BOLIVAR,43001.0
True,18,E,CATALINAS,32045.0
True,18,E,CORREO CENTRAL,28053.0
True,18,E,EMILIO MITRE,4656.0
True,18,E,ENTRE RIOS,7447.0
True,18,E,GENERAL BELGRANO,10742.0
True,18,E,INDEPENDENCIA.H,18278.0
True,18,E,JOSE MARIA MORENO,6635.0
True,18,E,JUJUY,5707.0
True,18,E,MEDALLA MILAGROSA,2447.0
True,18,E,PICHINCHA,3250.0
True,18,E,PZA. DE LOS VIRREYES,8243.0
True,18,E,RETIRO E,14442.0
True,18,E,SAN JOSE,5388.0
True,18,E,URQUIZA,4616.0
True,18,E,VARELA,2545.0
True,18,H,CASEROS,22516.0
True,18,H,CORDOBA,21189.0
True,18,H,CORRIENTES,19185.0
True,18,H,FACULTAD DE DERECHO,23372.0
True,18,H,HOSPITALES,17988.0
True,18,H,HUMBERTO I,11850.0
True,18,H,INCLAN,9440.0
True,18,H,LAS HERAS,28614.0
True,18,H,ONCE,26096.0
True,18,H,PATRICIOS,40496.0
True,18,H,SANTA FE,30597.0
True,18,H,VENEZUELA,15159.0
True,19,A,ACOYTE,18151.0
True,19,A,ALBERTI,8564.0
True,19,A,CARABOBO,11540.0
True,19,A,CASTRO BARROS,14005.0
True,19,A,CONGRESO,23375.0
True,19,A,FLORES,10124.0
True,19,A,LIMA,12893.0
True,19,A,LORIA,11661.0
True,19,A,PASCO,4107.0
True,19,A,PERU,24654.0
True,19,A,PIEDRAS,13260.0
True,19,A,PLAZA DE MAYO,31217.0
True,19,A,PLAZA MISERERE,14485.0
True,19,A,PRIMERA JUNTA,13745.0
True,19,A,PUAN,10477.0
True,19,A,RIO DE JANEIRO,13846.0
True,19,A,SAENZ PEÃÂÃÂ±A ,14137.0
True,19,A,SAN PEDRITO,14861.0
True,19,B,ANGEL GALLARDO,21536.0
True,19,B,CALLAO.B,32527.0
True,19,B,CARLOS GARDEL,26905.0
True,19,B,CARLOS PELLEGRINI,38382.0
True,19,B,DORREGO,15340.0
True,19,B,ECHEVERRIA,6584.0
True,19,B,FEDERICO LACROZE,24708.0
True,19,B,FLORIDA,41900.0
True,19,B,LEANDRO N. ALEM,43928.0
True,19,B,LOS INCAS,10977.0
True,19,B,MALABIA,24403.0
True,19,B,MEDRANO,25416.0
True,19,B,PASTEUR,20814.0
True,19,B,PUEYRREDON,17130.0
True,19,B,ROSAS,22717.0
True,19,B,TRONADOR,6827.0
True,19,B,URUGUAY,27259.0
True,19,C,AVENIDA DE MAYO,9025.0
True,19,C,CONSTITUCION,46986.0
True,19,C,DIAGONAL NORTE,10634.0
True,19,C,GENERAL SAN MARTIN,17301.0
True,19,C,INDEPENDENCIA,8566.0
True,19,C,LAVALLE,22742.0
True,19,C,MARIANO MORENO,11001.0
True,19,C,RETIRO,51191.0
True,19,C,SAN JUAN,7129.0
True,19,D,9 DE JULIO,12887.0
True,19,D,AGÃÂÃÂ¼ERO,16602.0
True,19,D,BULNES,27342.0
True,19,D,CALLAO,29817.0
True,19,D,CATEDRAL,57873.0
True,19,D,CONGRESO DE TUCUMAN,37988.0
True,19,D,FACULTAD DE MEDICINA,33424.0
True,19,D,JOSE HERNANDEZ,16828.0
True,19,D,JURAMENTO,26895.0
True,19,D,MINISTRO CARRANZA,16658.0
True,19,D,OLLEROS,19915.0
True,19,D,PALERMO,27032.0
True,19,D,PLAZA ITALIA,18339.0
True,19,D,PUEYRREDON.D,15915.0
True,19,D,SCALABRINI ORTIZ,19077.0
True,19,D,TRIBUNALES,24695.0
True,19,E,AVENIDA LA PLATA,5558.0
True,19,E,BOEDO,5134.0
True,19,E,BOLIVAR,21207.0
True,19,E,CATALINAS,10762.0
True,19,E,CORREO CENTRAL,12777.0
True,19,E,EMILIO MITRE,3348.0
True,19,E,ENTRE RIOS,5274.0
True,19,E,GENERAL BELGRANO,5263.0
True,19,E,INDEPENDENCIA.H,12650.0
True,19,E,JOSE MARIA MORENO,3859.0
True,19,E,JUJUY,3842.0
True,19,E,MEDALLA MILAGROSA,1543.0
True,19,E,PICHINCHA,2513.0
True,19,E,PZA. DE LOS VIRREYES,4781.0
True,19,E,RETIRO E,7020.0
True,19,E,SAN JOSE,4584.0
True,19,E,URQUIZA,3619.0
True,19,E,VARELA,1750.0
True,19,H,CASEROS,8331.0
True,19,H,CORDOBA,15608.0
True,19,H,CORRIENTES,11059.0
True,19,H,FACULTAD DE DERECHO,16697.0
True,19,H,HOSPITALES,7826.0
True,19,H,HUMBERTO I,7196.0
True,19,H,INCLAN,5602.0
True,19,H,LAS HERAS,22454.0
True,19,H,ONCE,17337.0
True,19,H,PATRICIOS,14595.0
True,19,H,SANTA FE,24355.0
True,19,H,VENEZUELA,10019.0
True,20,A,ACOYTE,15054.0
True,20,A,ALBERTI,8227.0
True,20,A,CARABOBO,8989.0
True,20,A,CASTRO BARROS,12005.0
True,20,A,CONGRESO,20268.0
True,20,A,FLORES,7105.0
True,20,A,LIMA,8752.0
True,20,A,LORIA,9128.0
True,20,A,PASCO,3540.0
True,20,A,PERU,17080.0
True,20,A,PIEDRAS,9502.0
True,20,A,PLAZA DE MAYO,17060.0
True,20,A,PLAZA MISERERE,8642.0
True,20,A,PRIMERA JUNTA,10114.0
True,20,A,PUAN,7365.0
True,20,A,RIO DE JANEIRO,10779.0
True,20,A,SAENZ PEÃÂÃÂ±A ,9973.0
True,20,A,SAN PEDRITO,9306.0
True,20,B,ANGEL GALLARDO,16489.0
True,20,B,CALLAO.B,29784.0
True,20,B,CARLOS GARDEL,24087.0
True,20,B,CARLOS PELLEGRINI,30810.0
True,20,B,DORREGO,8924.0
True,20,B,ECHEVERRIA,4591.0
True,20,B,FEDERICO LACROZE,16201.0
True,20,B,FLORIDA,28008.0
True,20,B,LEANDRO N. ALEM,27177.0
True,20,B,LOS INCAS,7222.0
True,20,B,MALABIA,21350.0
True,20,B,MEDRANO,21492.0
True,20,B,PASTEUR,15997.0
True,20,B,PUEYRREDON,9714.0
True,20,B,ROSAS,17205.0
True,20,B,TRONADOR,4160.0
True,20,B,URUGUAY,19980.0
True,20,C,AVENIDA DE MAYO,7593.0
True,20,C,CONSTITUCION,35713.0
True,20,C,DIAGONAL NORTE,9235.0
True,20,C,GENERAL SAN MARTIN,9272.0
True,20,C,INDEPENDENCIA,6773.0
True,20,C,LAVALLE,15437.0
True,20,C,MARIANO MORENO,7857.0
True,20,C,RETIRO,29795.0
True,20,C,SAN JUAN,7068.0
True,20,D,9 DE JULIO,5927.0
True,20,D,AGÃÂÃÂ¼ERO,13379.0
True,20,D,BULNES,22588.0
True,20,D,CALLAO,27150.0
True,20,D,CATEDRAL,31579.0
True,20,D,CONGRESO DE TUCUMAN,25374.0
True,20,D,FACULTAD DE MEDICINA,39542.0
True,20,D,JOSE HERNANDEZ,12949.0
True,20,D,JURAMENTO,21969.0
True,20,D,MINISTRO CARRANZA,11339.0
True,20,D,OLLEROS,15144.0
True,20,D,PALERMO,18681.0
True,20,D,PLAZA ITALIA,12673.0
True,20,D,PUEYRREDON.D,13251.0
True,20,D,SCALABRINI ORTIZ,15334.0
True,20,D,TRIBUNALES,16669.0
True,20,E,AVENIDA LA PLATA,3849.0
True,20,E,BOEDO,4088.0
True,20,E,BOLIVAR,14136.0
True,20,E,CATALINAS,5730.0
True,20,E,CORREO CENTRAL,7472.0
True,20,E,EMILIO MITRE,3270.0
True,20,E,ENTRE RIOS,4168.0
True,20,E,GENERAL BELGRANO,4163.0
True,20,E,INDEPENDENCIA.H,20045.0
True,20,E,JOSE MARIA MORENO,2996.0
True,20,E,JUJUY,3261.0
True,20,E,MEDALLA MILAGROSA,1045.0
True,20,E,PICHINCHA,2032.0
True,20,E,PZA. DE LOS VIRREYES,4127.0
True,20,E,RETIRO E,3950.0
True,20,E,SAN JOSE,4967.0
True,20,E,URQUIZA,2779.0
True,20,E,VARELA,1230.0
True,20,H,CASEROS,4917.0
True,20,H,CORDOBA,10056.0
True,20,H,CORRIENTES,6757.0
True,20,H,FACULTAD DE DERECHO,20031.0
True,20,H,HOSPITALES,4544.0
True,20,H,HUMBERTO I,5480.0
True,20,H,INCLAN,3640.0
True,20,H,LAS HERAS,20191.0
True,20,H,ONCE,11256.0
True,20,H,PATRICIOS,9997.0
True,20,H,SANTA FE,19842.0
True,20,H,VENEZUELA,7368.0
True,21,A,ACOYTE,9331.0
True,21,A,ALBERTI,4623.0
True,21,A,CARABOBO,5427.0
True,21,A,CASTRO BARROS,9000.0
True,21,A,CONGRESO,13788.0
True,21,A,FLORES,4080.0
True,21,A,LIMA,6065.0
True,21,A,LORIA,8161.0
True,21,A,PASCO,2001.0
True,21,A,PERU,11233.0
True,21,A,PIEDRAS,10489.0
True,21,A,PLAZA DE MAYO,11277.0
True,21,A,PLAZA MISERERE,5829.0
True,21,A,PRIMERA JUNTA,5944.0
True,21,A,PUAN,6306.0
True,21,A,RIO DE JANEIRO,7814.0
True,21,A,SAENZ PEÃÂÃÂ±A ,6374.0
True,21,A,SAN PEDRITO,5970.0
True,21,B,ANGEL GALLARDO,10773.0
True,21,B,CALLAO.B,22990.0
True,21,B,CARLOS GARDEL,19819.0
True,21,B,CARLOS PELLEGRINI,24766.0
True,21,B,DORREGO,6246.0
True,21,B,ECHEVERRIA,2478.0
True,21,B,FEDERICO LACROZE,10518.0
True,21,B,FLORIDA,16668.0
True,21,B,LEANDRO N. ALEM,18206.0
True,21,B,LOS INCAS,4287.0
True,21,B,MALABIA,12789.0
True,21,B,MEDRANO,16777.0
True,21,B,PASTEUR,10742.0
True,21,B,PUEYRREDON,4709.0
True,21,B,ROSAS,10381.0
True,21,B,TRONADOR,3439.0
True,21,B,URUGUAY,12654.0
True,21,C,AVENIDA DE MAYO,6524.0
True,21,C,CONSTITUCION,23229.0
True,21,C,DIAGONAL NORTE,9267.0
True,21,C,GENERAL SAN MARTIN,7600.0
True,21,C,INDEPENDENCIA,6332.0
True,21,C,LAVALLE,11879.0
True,21,C,MARIANO MORENO,4461.0
True,21,C,RETIRO,20199.0
True,21,C,SAN JUAN,8007.0
True,21,D,9 DE JULIO,3967.0
True,21,D,AGÃÂÃÂ¼ERO,7399.0
True,21,D,BULNES,14473.0
True,21,D,CALLAO,20957.0
True,21,D,CATEDRAL,18773.0
True,21,D,CONGRESO DE TUCUMAN,14274.0
True,21,D,FACULTAD DE MEDICINA,28705.0
True,21,D,JOSE HERNANDEZ,6537.0
True,21,D,JURAMENTO,12608.0
True,21,D,MINISTRO CARRANZA,7963.0
True,21,D,OLLEROS,8809.0
True,21,D,PALERMO,14736.0
True,21,D,PLAZA ITALIA,8970.0
True,21,D,PUEYRREDON.D,7849.0
True,21,D,SCALABRINI ORTIZ,8961.0
True,21,D,TRIBUNALES,9928.0
True,21,E,AVENIDA LA PLATA,2670.0
True,21,E,BOEDO,2720.0
True,21,E,BOLIVAR,8097.0
True,21,E,CATALINAS,2820.0
True,21,E,CORREO CENTRAL,6703.0
True,21,E,EMILIO MITRE,2153.0
True,21,E,ENTRE RIOS,2926.0
True,21,E,GENERAL BELGRANO,3682.0
True,21,E,INDEPENDENCIA.H,25843.0
True,21,E,JOSE MARIA MORENO,2059.0
True,21,E,JUJUY,2429.0
True,21,E,MEDALLA MILAGROSA,749.0
True,21,E,PICHINCHA,1638.0
True,21,E,PZA. DE LOS VIRREYES,2077.0
True,21,E,RETIRO E,3118.0
True,21,E,SAN JOSE,4267.0
True,21,E,URQUIZA,2455.0
True,21,E,VARELA,694.0
True,21,H,CASEROS,2355.0
True,21,H,CORDOBA,8068.0
True,21,H,CORRIENTES,3872.0
True,21,H,FACULTAD DE DERECHO,18924.0
True,21,H,HOSPITALES,2375.0
True,21,H,HUMBERTO I,3537.0
True,21,H,INCLAN,2356.0
True,21,H,LAS HERAS,14735.0
True,21,H,ONCE,7141.0
True,21,H,PATRICIOS,5201.0
True,21,H,SANTA FE,11445.0
True,21,H,VENEZUELA,5307.0
True,22,A,ACOYTE,4510.0
True,22,A,ALBERTI,2409.0
True,22,A,CARABOBO,2957.0
True,22,A,CASTRO BARROS,4603.0
True,22,A,CONGRESO,8090.0
True,22,A,FLORES,2448.0
True,22,A,LIMA,4305.0
True,22,A,LORIA,3608.0
True,22,A,PASCO,653.0
True,22,A,PERU,4400.0
True,22,A,PIEDRAS,3286.0
True,22,A,PLAZA DE MAYO,5200.0
True,22,A,PLAZA MISERERE,3915.0
True,22,A,PRIMERA JUNTA,2950.0
True,22,A,PUAN,1983.0
True,22,A,RIO DE JANEIRO,3492.0
True,22,A,SAENZ PEÃÂÃÂ±A ,2581.0
True,22,A,SAN PEDRITO,2892.0
True,22,B,ANGEL GALLARDO,5301.0
True,22,B,CALLAO.B,13409.0
True,22,B,CARLOS GARDEL,17349.0
True,22,B,CARLOS PELLEGRINI,16246.0
True,22,B,DORREGO,3670.0
True,22,B,ECHEVERRIA,1251.0
True,22,B,FEDERICO LACROZE,6976.0
True,22,B,FLORIDA,6315.0
True,22,B,LEANDRO N. ALEM,9485.0
True,22,B,LOS INCAS,2389.0
True,22,B,MALABIA,6770.0
True,22,B,MEDRANO,9110.0
True,22,B,PASTEUR,7097.0
True,22,B,PUEYRREDON,2146.0
True,22,B,ROSAS,6169.0
True,22,B,TRONADOR,2797.0
True,22,B,URUGUAY,9238.0
True,22,C,AVENIDA DE MAYO,2234.0
True,22,C,CONSTITUCION,12522.0
True,22,C,DIAGONAL NORTE,2725.0
True,22,C,GENERAL SAN MARTIN,3124.0
